"review_id","overall_score","overall_magnitude","food_score","service_score","value_score","ambiance_score","language","emotions","restaurant_id","user_id"
"428","0.8999999761581421","7.199999809265137","0.8999999761581421","0","0.800000011920929","0","en","[""joy""]","ChIJlSXhMG0pQg0RmfLP0uoMVfA","410"
"429","0.8999999761581421","5.599999904632568","0.8999999761581421","0.800000011920929","0","0.8999999761581421","en","[""joy""]","ChIJlSXhMG0pQg0RmfLP0uoMVfA","411"
"430","0","1.7999999523162842","0.44999998807907104","0","0","0","en","[]","ChIJlSXhMG0pQg0RmfLP0uoMVfA","412"
"431","-0.20000000298023224","2.799999952316284","0.04999998211860657","-0.699999988079071","0","0","en","[""disappointment""]","ChIJlSXhMG0pQg0RmfLP0uoMVfA","413"
"432","0.8999999761581421","1.899999976158142","0.8999999761581421","0","0","0","en","[""joy""]","ChIJMSjdyrwpQg0RRjMt-82KXmE","414"
"433","0.5","1","0","0","0","0","en","[""contentment""]","ChIJMSjdyrwpQg0RRjMt-82KXmE","415"
"434","0.800000011920929","2.5999999046325684","0","0","0","0","en","[""joy""]","ChIJMSjdyrwpQg0RRjMt-82KXmE","416"
"435","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJt9z-lAUpQg0RIMtG5xSDGFw","417"
"436","0.5","3.4000000953674316","0.8999999761581421","0","0","0","en","[""contentment""]","ChIJt9z-lAUpQg0RIMtG5xSDGFw","418"
"437","0.8999999761581421","2.700000047683716","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJt9z-lAUpQg0RIMtG5xSDGFw","419"
"438","0.5","1.100000023841858","0","0","0.20000000298023224","0","en","[""contentment""]","ChIJZxcuv34oQg0RnOVK2H4yFIc","420"
"439","0.30000001192092896","2.299999952316284","0.8999999761581421","0","0","0.8999999761581421","en","[""contentment""]","ChIJZxcuv34oQg0RnOVK2H4yFIc","421"
"440","0.800000011920929","2.4000000953674316","0.699999988079071","0.699999988079071","0","0","en","[""joy""]","ChIJZxcuv34oQg0RnOVK2H4yFIc","422"
"441","0.6000000238418579","2","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJdSjkewEpQg0RzkqHHJXKGlE","144"
"442","0.6000000238418579","9.100000381469727","0.5249999985098839","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJdSjkewEpQg0RzkqHHJXKGlE","423"
"443","0.800000011920929","4.400000095367432","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJdSjkewEpQg0RzkqHHJXKGlE","424"
"444","-0.20000000298023224","0.20000000298023224","-0.20000000298023224","-0.20000000298023224","0","-0.20000000298023224","en","[""disappointment""]","ChIJdSjkewEpQg0RzkqHHJXKGlE","425"
"445","0.8999999761581421","3.5999999046325684","0.8999999761581421","0","0","0","en","[""joy""]","ChIJ0fx4SyomQg0RhKehP8f6ggs","426"
"446","0.699999988079071","8.5","0.8749999850988388","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJ0fx4SyomQg0RhKehP8f6ggs","427"
"447","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJ0fx4SyomQg0RhKehP8f6ggs","428"
"448","0.8999999761581421","2.700000047683716","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJ0fx4SyomQg0RhKehP8f6ggs","429"
"449","0.8999999761581421","3.799999952316284","0.8499999940395355","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJ0fx4SyomQg0RhKehP8f6ggs","430"
"450","0.30000001192092896","2.5999999046325684","0.5249999985098839","0","0.09999999403953552","0","en","[""contentment""]","ChIJp3ziEiwpQg0RAzBTuZbtC0M","431"
"451","0.8999999761581421","5.5","0.8999999761581421","0","0","0","en","[""joy""]","ChIJp3ziEiwpQg0RAzBTuZbtC0M","432"
"452","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJp3ziEiwpQg0RAzBTuZbtC0M","433"
"453","0.800000011920929","4.199999809265137","0.800000011920929","0.800000011920929","0","0","en","[""joy""]","ChIJp3ziEiwpQg0RAzBTuZbtC0M","434"
"454","0.8999999761581421","5.599999904632568","0.8999999761581421","0","0","0","en","[""joy""]","ChIJp3ziEiwpQg0RAzBTuZbtC0M","435"
"455","0.8999999761581421","1.7999999523162842","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJoTwSzkQnQg0R7ACzxA6nEzU","436"
"456","0.699999988079071","3.799999952316284","0","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJoTwSzkQnQg0R7ACzxA6nEzU","437"
"457","0.6000000238418579","3.299999952316284","0","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJoTwSzkQnQg0R7ACzxA6nEzU","438"
"458","0.6000000238418579","4.400000095367432","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJ9zaIp5wpQg0RYlnQE10aU3w","439"
"459","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJ9zaIp5wpQg0RYlnQE10aU3w","440"
"460","0.8999999761581421","2.700000047683716","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJP3fGEikmQg0Ry4WDlLBZqOo","441"
"461","0.10000000149011612","3.5","0.3249999824911356","0","0","0","en","[""contentment""]","ChIJP3fGEikmQg0Ry4WDlLBZqOo","442"
"462","0.800000011920929","3.200000047683716","0.5999999940395355","0.30000001192092896","0.8999999761581421","0","en","[""joy""]","ChIJP3fGEikmQg0Ry4WDlLBZqOo","443"
"463","0.699999988079071","6.300000190734863","0.7999999821186066","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJs7YJTIYoQg0Rv3EF9Ozi0g4","444"
"464","0.8999999761581421","5.5","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJs7YJTIYoQg0Rv3EF9Ozi0g4","445"
"465","0.699999988079071","3.9000000953674316","0.8999999761581421","0.45000000670552254","0","0","en","[""satisfaction""]","ChIJs7YJTIYoQg0Rv3EF9Ozi0g4","446"
"471","0.8999999761581421","1.899999976158142","0","0","0","0","en","[""joy""]","ChIJnUQIXq4pQg0RdxLikHitoUk","452"
"472","0.8999999761581421","6.5","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJnUQIXq4pQg0RdxLikHitoUk","453"
"473","0.8999999761581421","2.700000047683716","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJnUQIXq4pQg0RdxLikHitoUk","454"
"474","0.800000011920929","4","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJ09-M0O0pQg0RVNTZLxYkSQs","455"
"475","0.5","1","0.8999999761581421","0","0","0","en","[""contentment""]","of course","456"
"476","0.8999999761581421","4.599999904632568","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJ09-M0O0pQg0RVNTZLxYkSQs","457"
"477","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJKcaLXygnQg0RhJ4UJKfMj44","458"
"478","0.800000011920929","3.4000000953674316","0.699999988079071","0.8999999761581421","0","0","en","[""joy""]","ChIJKcaLXygnQg0RhJ4UJKfMj44","459"
"479","0.8999999761581421","5.699999809265137","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","en","[""joy""]","ChIJKcaLXygnQg0RhJ4UJKfMj44","460"
"480","0.8999999761581421","3.700000047683716","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJKcaLXygnQg0RhJ4UJKfMj44","461"
"481","0.8999999761581421","4.5","0.800000011920929","0.8499999940395355","0.800000011920929","0","en","[""joy""]","ChIJVZtXFgApQg0RCa4-zgnj5Ig","462"
"482","0.8999999761581421","1.899999976158142","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","en","[""joy""]","ChIJVZtXFgApQg0RCa4-zgnj5Ig","463"
"483","0.8999999761581421","4.599999904632568","0.8999999761581421","0","0","0","en","[""joy""]","ChIJVZtXFgApQg0RCa4-zgnj5Ig","464"
"484","0.8999999761581421","1.7999999523162842","0.800000011920929","0.800000011920929","0","0","en","[""joy""]","ChIJVZtXFgApQg0RCa4-zgnj5Ig","465"
"485","0.699999988079071","2.299999952316284","0.6000000238418579","0","0","0","en","[""satisfaction""]","ChIJa5uCjn8pQg0RtfpgOsmzGU4","466"
"486","0.5","1.7000000476837158","0.75","0","0.6000000238418579","0","en","[""contentment""]","ChIJa5uCjn8pQg0RtfpgOsmzGU4","467"
"487","-0.699999988079071","2.799999952316284","0","0","0","-0.30000001192092896","en","[""frustration""]","ChIJp1Un9H8oQg0RlmXr-iXoi9A","468"
"488","-0.5","1.7000000476837158","0","0","0","0","en","[""disappointment""]","ChIJp1Un9H8oQg0RlmXr-iXoi9A","469"
"489","0.4000000059604645","1.2999999523162842","0","0","0","0","en","[""contentment""]","ChIJp1Un9H8oQg0RlmXr-iXoi9A","470"
"490","0.699999988079071","4.800000190734863","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJTUPaGYcoQg0RV2EZx-p9fRk","412"
"491","0","0.699999988079071","-0.20000000298023224","0","0","0","en","[]","ChIJTUPaGYcoQg0RV2EZx-p9fRk","471"
"492","0.800000011920929","1.600000023841858","0.699999988079071","0.699999988079071","0","0.699999988079071","en","[""joy""]","ChIJTUPaGYcoQg0RV2EZx-p9fRk","472"
"493","0.6000000238418579","2.700000047683716","0.8749999850988388","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJQQPHRW4pQg0RJSr3epE-8dk","473"
"494","0.5","3.700000047683716","0.22499999403953552","0","0.800000011920929","0","en","[""contentment""]","ChIJQQPHRW4pQg0RJSr3epE-8dk","474"
"495","0.4000000059604645","2.299999952316284","0.8999999761581421","0","0","0","en","[""contentment""]","ChIJQQPHRW4pQg0RJSr3epE-8dk","475"
"496","0","1","-0.20000000670552254","0.5","0","-0.10000000149011612","en","[]","ChIJQQPHRW4pQg0RJSr3epE-8dk","476"
"497","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","0","0.8999999761581421","en","[]","ChIJQQPHRW4pQg0RJSr3epE-8dk","477"
"498","0.20000000298023224","2.5","0.800000011920929","0.800000011920929","0.800000011920929","-0.800000011920929","en","[""contentment""]","ChIJjyCw30UpQg0ROOPyaqXn0Ew","478"
"499","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","0","en","[]","ChIJF15VUOopQg0RcHvMI-TxyjM","479"
"500","0.8999999761581421","1.899999976158142","0.8999999761581421","0","0","0","en","[""joy""]","ChIJF15VUOopQg0RcHvMI-TxyjM","480"
"501","0.8999999761581421","6.300000190734863","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJF15VUOopQg0RcHvMI-TxyjM","481"
"502","0.699999988079071","7.199999809265137","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJRRZgHwApQg0R3HkoJoZEdoQ","482"
"503","0.8999999761581421","3.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJRRZgHwApQg0R3HkoJoZEdoQ","483"
"504","0.8999999761581421","1.899999976158142","0.8999999761581421","0","0","0","en","[""joy""]","ChIJRRZgHwApQg0R3HkoJoZEdoQ","484"
"505","0.8999999761581421","2.700000047683716","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJRRZgHwApQg0R3HkoJoZEdoQ","485"
"506","0.8999999761581421","0.8999999761581421","0","0","0.8999999761581421","0","en","[]","giving a comforting","486"
"507","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","0","en","[]","ChIJs1HOVJMpQg0RnhKOO2HiYUc","487"
"508","0.8999999761581421","4.699999809265137","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJs1HOVJMpQg0RnhKOO2HiYUc","488"
"509","0.8999999761581421","7.5","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJMTML00kpQg0R6DjNTbxkbvU","313"
"510","0.8999999761581421","5.599999904632568","0","0.8999999761581421","0","0","en","[""joy""]","ChIJMTML00kpQg0R6DjNTbxkbvU","489"
"511","0.699999988079071","3","0.8999999761581421","0","0","0.8999999761581421","en","[""satisfaction""]","ChIJMTML00kpQg0R6DjNTbxkbvU","490"
"516","0.8999999761581421","1.899999976158142","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJSVcRB34oQg0RZ8ZfzPu3BO4","495"
"517","0.30000001192092896","1.7999999523162842","0","0.8999999761581421","0","0","en","[""contentment""]","ChIJSVcRB34oQg0RZ8ZfzPu3BO4","496"
"518","0.699999988079071","3.5","0.8999999761581421","0","0.8999999761581421","0.8999999761581421","en","[""satisfaction""]","ChIJSVcRB34oQg0RZ8ZfzPu3BO4","497"
"519","-0.20000000298023224","0.4000000059604645","-0.30000001192092896","-0.30000001192092896","0","0","en","[""disappointment""]","ChIJSVcRB34oQg0RZ8ZfzPu3BO4","498"
"520","0.4000000059604645","1","0","0","0","0","en","[""contentment""]","ChIJSVcRB34oQg0RZ8ZfzPu3BO4","499"
"521","0.8999999761581421","3.700000047683716","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJneg80JIpQg0Rt0DcBwnyc5Q","500"
"522","0.699999988079071","4.599999904632568","0.8999999761581421","0.800000011920929","0.8999999761581421","0.800000011920929","en","[""satisfaction""]","ChIJneg80JIpQg0Rt0DcBwnyc5Q","501"
"523","0.8999999761581421","0.8999999761581421","0","0","0","0","en","[]","ChIJneg80JIpQg0Rt0DcBwnyc5Q","502"
"524","0.8999999761581421","2.9000000953674316","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJneg80JIpQg0Rt0DcBwnyc5Q","503"
"525","0.6000000238418579","4.599999904632568","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJkfrfTiAnQg0R9r4sMTFdRug","504"
"526","-0.6000000238418579","4.099999904632568","-0.6500000059604645","0","0","0","en","[""frustration""]","ChIJkfrfTiAnQg0R9r4sMTFdRug","505"
"527","0.6000000238418579","3.9000000953674316","0.7999999821186066","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJkfrfTiAnQg0R9r4sMTFdRug","506"
"528","0.8999999761581421","2.700000047683716","0","0.800000011920929","0","0","en","[""joy""]","ChIJkfrfTiAnQg0R9r4sMTFdRug","507"
"529","0.10000000149011612","3.4000000953674316","0.8999999761581421","0.8999999761581421","-0.699999988079071","0","en","[""contentment""]","ChIJkfrfTiAnQg0R9r4sMTFdRug","508"
"530","0","2","0.44999998807907104","-0.699999988079071","0","0","en","[]","ChIJuTVlTgIpQg0ReSb3cOrvH-g","509"
"531","0.6000000238418579","2.700000047683716","0.8999999761581421","0.8999999761581421","0.800000011920929","0","en","[""satisfaction""]","ChIJuTVlTgIpQg0ReSb3cOrvH-g","510"
"532","0.8999999761581421","1.899999976158142","0.8999999761581421","0","0","0","en","[""joy""]","ChIJfZ2JNKQpQg0RIeRp2wMiuOk","511"
"533","0.6000000238418579","2.5","0.6000000238418579","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJfZ2JNKQpQg0RIeRp2wMiuOk","512"
"534","0.8999999761581421","3.700000047683716","0.8749999850988388","0.8999999761581421","0","0","en","[""joy""]","ChIJoQ2oZX0oQg0R6nFdo0cK4vs","513"
"535","0.800000011920929","5.199999809265137","0.8999999761581421","0.800000011920929","0.800000011920929","0.800000011920929","en","[""joy""]","ChIJoQ2oZX0oQg0R6nFdo0cK4vs","55"
"536","-0.10000000149011612","3.4000000953674316","-0.1250000074505806","0","0","0","en","[""disappointment""]","ChIJVZqm8YEoQg0RuCSMSdWBFDk","514"
"537","0.800000011920929","6.199999809265137","0.7999999970197678","0.8999999761581421","0","0","en","[""joy""]","ChIJVZqm8YEoQg0RuCSMSdWBFDk","515"
"538","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJVZqm8YEoQg0RuCSMSdWBFDk","516"
"539","0.5","5.5","0.30000000167638063","0","0.30000001192092896","0.5","en","[""contentment""]","ChIJg1LX4fEoQg0ROtFyf951QuQ","517"
"540","0.6000000238418579","3.200000047683716","0.8999999761581421","-0.4000000059604645","0","-0.4000000059604645","en","[""satisfaction""]","ChIJg1LX4fEoQg0ROtFyf951QuQ","518"
"541","0.30000001192092896","3.0999999046325684","0.10000000149011612","0.8999999761581421","0","0","es","[""contentment""]","ChIJg1LX4fEoQg0ROtFyf951QuQ","519"
"542","0.8999999761581421","3.799999952316284","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJg1LX4fEoQg0ROtFyf951QuQ","520"
"544","0.800000011920929","5.199999809265137","0.8624999821186066","0","0","0","en","[""joy""]","ChIJWyVKDYYoQg0R5jvoHijuKbQ","3"
"545","0.800000011920929","5.699999809265137","0.8999999761581421","0.44999998807907104","0.8999999761581421","0","en","[""joy""]","ChIJWyVKDYYoQg0R5jvoHijuKbQ","522"
"546","0.800000011920929","10.399999618530273","0.8999999761581421","0","0","0.8999999761581421","en","[""joy""]","ChIJWyVKDYYoQg0R5jvoHijuKbQ","523"
"549","-0.6000000238418579","4.099999904632568","-0.5","-0.699999988079071","0","0","en","[""frustration""]","ChIJE3nxYKMoQg0RFOY4NseW04k","526"
"550","0.10000000149011612","0.30000001192092896","0.10000000149011612","0.10000000149011612","0","0","en","[""contentment""]","ChIJE3nxYKMoQg0RFOY4NseW04k","527"
"551","0.699999988079071","6.699999809265137","0.8999999761581421","0.800000011920929","0","0.8999999761581421","en","[""satisfaction""]","ChIJE3nxYKMoQg0RFOY4NseW04k","528"
"558","0.8999999761581421","4.5","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJB-BOEIEoQg0R9K79Bv6aM7w","535"
"559","0.8999999761581421","3.799999952316284","0","0","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJB-BOEIEoQg0R9K79Bv6aM7w","536"
"560","0.8999999761581421","3.5999999046325684","0.800000011920929","0.800000011920929","0","0","en","[""joy""]","ChIJB-BOEIEoQg0R9K79Bv6aM7w","537"
"561","0.699999988079071","10.600000381469727","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJB-BOEIEoQg0R9K79Bv6aM7w","313"
"562","-0.800000011920929","1.7000000476837158","0","0","0","0","en","[""anger""]","the service was a bit slow","538"
"563","0.699999988079071","2.9000000953674316","0","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJE5I7Yn4oQg0R-bmosLpqW3I","539"
"564","-0.5","1.5","0","-0.699999988079071","0","0","en","[""disappointment""]","ChIJE5I7Yn4oQg0R-bmosLpqW3I","540"
"565","-0.6000000238418579","4.599999904632568","0","-0.4000000059604645","0","0","en","[""frustration""]","ChIJE5I7Yn4oQg0R-bmosLpqW3I","541"
"566","0.800000011920929","1.7000000476837158","0","0.8999999761581421","0","0","en","[""joy""]","ChIJE5I7Yn4oQg0R-bmosLpqW3I","123"
"567","0.20000000298023224","2.4000000953674316","0","0","0","0.8999999761581421","en","[""contentment""]","ChIJwamkfX4oQg0RUUjO1nnsfy4","542"
"568","0","1.2999999523162842","0","0","0","0","en","[]","ChIJwamkfX4oQg0RUUjO1nnsfy4","6"
"569","0.800000011920929","2.5","0","0","0","0","en","[""joy""]","ChIJwamkfX4oQg0RUUjO1nnsfy4","161"
"570","0.699999988079071","2.0999999046325684","0","0","0.8999999761581421","0.8999999761581421","en","[""satisfaction""]","ChIJwamkfX4oQg0RUUjO1nnsfy4","543"
"571","0.4000000059604645","2.0999999046325684","0","0","-0.30000001192092896","0.8999999761581421","en","[""contentment""]","ChIJwamkfX4oQg0RUUjO1nnsfy4","544"
"572","0.4000000059604645","5.199999809265137","0","0.8999999761581421","0","0","en","[""contentment""]","ChIJXeEW14AoQg0RWhgMk3A9TY8","545"
"573","0","1.5","0","0","0","0","en","[]","ChIJXeEW14AoQg0RWhgMk3A9TY8","546"
"574","0.5","3.700000047683716","0","-0.10000000149011612","0","0","en","[""contentment""]","ChIJXeEW14AoQg0RWhgMk3A9TY8","547"
"575","0.8999999761581421","2.700000047683716","0","0","0","0","en","[""joy""]","ChIJXeEW14AoQg0RWhgMk3A9TY8","548"
"576","0.4000000059604645","1.7000000476837158","0","0","0","0","en","[""contentment""]","ChIJXeEW14AoQg0RWhgMk3A9TY8","549"
"577","0.5","3.700000047683716","0","0.800000011920929","0","0.800000011920929","en","[""contentment""]","ChIJZY540HsoQg0Rrq2nqutjg6I","550"
"578","0.5","2.799999952316284","0","0","0","0","en","[""contentment""]","ChIJZY540HsoQg0Rrq2nqutjg6I","551"
"579","0","5","0","-0.6000000238418579","0","0","en","[]","ChIJZY540HsoQg0Rrq2nqutjg6I","552"
"580","0.6000000238418579","3.299999952316284","0","0","0.8999999761581421","0","en","[""satisfaction""]","ChIJyb9X4HsoQg0R6H4IOS4TWoQ","64"
"581","0.800000011920929","1.7000000476837158","0","0.8999999761581421","0","0","en","[""joy""]","ChIJyb9X4HsoQg0R6H4IOS4TWoQ","553"
"582","-0.800000011920929","3.200000047683716","-0.75","-0.75","0","-0.800000011920929","en","[""anger""]","ChIJyb9X4HsoQg0R6H4IOS4TWoQ","554"
"590","0.10000000149011612","4.400000095367432","-0.699999988079071","0","0","0","en","[""contentment""]","ChIJKb-rfdUnQg0RWGc56gR4w9o","562"
"591","0.4000000059604645","0.8999999761581421","0","0","0","0","en","[""contentment""]","ChIJKb-rfdUnQg0RWGc56gR4w9o","563"
"592","0.800000011920929","1.7000000476837158","0","0","0.699999988079071","0.8999999761581421","en","[""joy""]","ChIJKb-rfdUnQg0RWGc56gR4w9o","564"
"593","0.5","1.600000023841858","0","0","0","0","en","[""contentment""]","ChIJKb-rfdUnQg0RWGc56gR4w9o","565"
"594","0.4000000059604645","2.4000000953674316","0","0","0","0","en","[""contentment""]","ChIJKb-rfdUnQg0RWGc56gR4w9o","566"
"604","0.30000001192092896","2.9000000953674316","-0.699999988079071","0","0","0","en","[""contentment""]","ChIJ30vsw8onQg0RIvvM9mzK9sw","576"
"605","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJ30vsw8onQg0RIvvM9mzK9sw","577"
"606","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJT25z7H0oQg0RivDmk1vmVlE","431"
"607","0.699999988079071","3","0.699999988079071","0.8999999761581421","0.699999988079071","0","en","[""satisfaction""]","ChIJT25z7H0oQg0RivDmk1vmVlE","578"
"608","0.8999999761581421","5.599999904632568","0","0.8999999761581421","0.8999999761581421","0","en","[""joy""]","ChIJT25z7H0oQg0RivDmk1vmVlE","579"
"609","0.800000011920929","3.5","0","0.7999999821186066","0.699999988079071","0.8999999761581421","en","[""joy""]","ChIJ60ApUIAoQg0Rrib089rrdqU","580"
"610","0.6000000238418579","3","0.8999999761581421","0.5499999895691872","0","0.4000000059604645","en","[""satisfaction""]","ChIJ60ApUIAoQg0Rrib089rrdqU","581"
"611","-0.10000000149011612","0.10000000149011612","-0.10000000149011612","-0.10000000149011612","0","0","en","[""disappointment""]","ChIJ60ApUIAoQg0Rrib089rrdqU","582"
"612","0.800000011920929","3.5","0","0","0.8999999761581421","0","en","[""joy""]","ChIJv3ERb-IoQg0Rs2mh59vAhRY","583"
"613","0.6000000238418579","5.300000190734863","0","0","0","0","en","[""satisfaction""]","ChIJv3ERb-IoQg0Rs2mh59vAhRY","391"
"614","-0.10000000149011612","2.0999999046325684","0","0","-0.6000000238418579","0","en","[""disappointment""]","ChIJv3ERb-IoQg0Rs2mh59vAhRY","584"
"615","0","2.700000047683716","0","0","-0.6500000059604645","0","en","[]","ChIJv3ERb-IoQg0Rs2mh59vAhRY","585"
"616","0.8999999761581421","5.400000095367432","0.7999999821186066","0.8999999761581421","0.699999988079071","0.8999999761581421","en","[""joy""]","ChIJ72dOZ4AoQg0RLmWq5TUB0YI","586"
"617","0.10000000149011612","1.5","0","0.8999999761581421","-0.5","0","en","[""contentment""]","ChIJQeEEJnooQg0RADbGO9ZGIdE","587"
"618","0.5","5.199999809265137","0","-0.30000001192092896","0","0","en","[""contentment""]","ChIJQeEEJnooQg0RADbGO9ZGIdE","588"
"619","0.5","7.800000190734863","0","0.29999998211860657","0.19999998807907104","0","en","[""contentment""]","ChIJQeEEJnooQg0RADbGO9ZGIdE","589"
"620","0.800000011920929","2.5","0.8999999761581421","0.8999999761581421","0.800000011920929","0","en","[""joy""]","ChIJQeEEJnooQg0RADbGO9ZGIdE","590"
"621","0","4.300000190734863","0","0","0","0.8999999761581421","en","[]","ChIJMczvIHooQg0RGwDsexuLD8Y","591"
"622","0.800000011920929","1.7000000476837158","0.8999999761581421","0.699999988079071","0","0","en","[""joy""]","ChIJMczvIHooQg0RGwDsexuLD8Y","592"
"623","0.4000000059604645","3.299999952316284","0.8999999761581421","-0.800000011920929","0.6000000238418579","0","en","[""contentment""]","ChIJMczvIHooQg0RGwDsexuLD8Y","593"
"624","0.8999999761581421","4.800000190734863","0.8999999761581421","0","0","0","en","[""joy""]","ChIJo5L85GUpQg0RvKSicvA71WY","594"
"625","0.8999999761581421","2.799999952316284","0","0","0","0","en","[""joy""]","ChIJo5L85GUpQg0RvKSicvA71WY","595"
"626","0.6000000238418579","4.300000190734863","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","en","[""satisfaction""]","ChIJo5L85GUpQg0RvKSicvA71WY","596"
"627","0.4000000059604645","4.099999904632568","0.7249999828636646","0.5499999895691872","0","0","en","[""contentment""]","ChIJo5L85GUpQg0RvKSicvA71WY","597"
"628","0.4000000059604645","5.699999809265137","0","0.800000011920929","0","0","en","[""contentment""]","ChIJFXbQHIcoQg0RqWrpPmjOjGY","598"
"629","-0.5","0.5","0","0","0","0","en","[""disappointment""]","ChIJFXbQHIcoQg0RqWrpPmjOjGY","599"
"630","0","6.5","0","0","0.8999999761581421","0","en","[]","ChIJD9GKIn8oQg0RdhelKaP9Ac4","600"
"631","0.699999988079071","5","0.8999999761581421","0","0.8999999761581421","0","en","[""satisfaction""]","ChIJD9GKIn8oQg0RdhelKaP9Ac4","601"
"632","0.800000011920929","4.300000190734863","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJD9GKIn8oQg0RdhelKaP9Ac4","147"
"633","0.6000000238418579","4.199999809265137","0","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJD9GKIn8oQg0RdhelKaP9Ac4","272"
"634","0.10000000149011612","2.5","0.15000000596046448","0","0","0.800000011920929","en","[""contentment""]","ChIJD9GKIn8oQg0RdhelKaP9Ac4","602"
"635","0.6000000238418579","4.5","0.09999999403953552","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJjUr7u3soQg0RRgIbNxhxhU4","603"
"636","0.800000011920929","3.5","0.7999999821186066","0.8999999761581421","0.699999988079071","0","en","[""joy""]","ChIJjUr7u3soQg0RRgIbNxhxhU4","604"
"637","0.699999988079071","2.0999999046325684","0.5499999895691872","0","0","0","en","[""satisfaction""]","ChIJjUr7u3soQg0RRgIbNxhxhU4","605"
"638","0.8999999761581421","2.700000047683716","0.8749999850988388","0.8499999940395355","0","0","en","[""joy""]","ChIJjUr7u3soQg0RRgIbNxhxhU4","606"
"639","0","2.700000047683716","0","0","0","0","en","[]","ChIJH97x6oAoQg0RdJknrhX-bks","60"
"640","0.800000011920929","3.4000000953674316","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJH97x6oAoQg0RdJknrhX-bks","128"
